"","itest","mu_opt",""
"106",1,1.58192631815266,0.397054181440842
"107",1,1.58368645906829,0.3967026121108
"108",1,1.58541960590654,0.396352369131576
"109",1,1.58711882600066,0.396004640789451
"110",1,1.58878263627753,0.39566007064713
"111",1,1.59039700341041,0.395320360641573
"112",1,1.5919555217217,0.39498651231272
"113",1,1.59345572320548,0.394659271473608
"114",1,1.59488890312971,0.394339886879766
"115",1,1.59624708031218,0.394029435354035
"116",1,1.59752515323833,0.393728986701354
"117",1,1.59871764534577,0.393439516272724
"118",1,1.59981692860323,0.393162114224791
"119",1,1.60081931599255,0.392897479581506
"120",1,1.60172380059191,0.392646086882899
"121",1,1.60252352437248,0.392408895219125
"122",1,1.60321332533552,0.392186687719257
"123",1,1.60379496235333,0.391979663171361
"124",1,1.60426448692318,0.391788444927176
"125",1,1.60461579617218,0.391613844427261
"126",1,1.60485241502873,0.391455783431656
"127",1,1.60497815307264,0.391314131659581
"128",1,1.60498455583436,0.39118976622287
"129",1,1.60487024798771,0.39108296138469
"130",1,1.60464799020446,0.390992720084205
"131",1,1.60431322675624,0.390919436247574
"132",1,1.60386525770307,0.390863252250866
"133",1,1.60331132584659,0.390823525545824
"134",1,1.60265483132345,0.390799916022814
"135",1,1.60189699902102,0.390792235206495
"136",1,1.6010417032117,0.390800108860769
"137",1,1.60009821446541,0.390822523052725
"138",1,1.59906953801456,0.390858976779099
"139",1,1.59795798247133,0.390909082231958
"140",1,1.59677524589876,0.390971587896237
"141",1,1.5955302302088,0.391045451361939
"142",1,1.59422015418199,0.391130597285429
"143",1,1.59285431700779,0.391225863445905
"144",1,1.59144809660369,0.391329539374946
"145",1,1.59000399160074,0.391441099021295
"146",1,1.58852489239269,0.391559876484712
"147",1,1.587022590264,0.391684433726446
"148",1,1.5855060382751,0.391813665070693
"149",1,1.5839793847404,0.391946604619253
"150",1,1.58245242579235,0.392081878364779
"151",1,1.58093763106499,0.392217943688384
"152",1,1.57943710532019,0.392354161418405
"153",1,1.57795277831941,0.392489907276211
"154",1,1.57650120418958,0.392623275542539
"155",1,1.57509375487828,0.392752774901284
"156",1,1.57371910730587,0.392878877289492
"157",1,1.57239158904247,0.392999900483795
"158",1,1.57113481173511,0.393113310839208
"159",1,1.56993509587618,0.393219822863158
"160",1,1.56878020399168,0.393320082607145
"161",1,1.56771056023508,0.39341020000785
"162",1,1.56673982567051,0.393488489440232
"163",1,1.56582371215582,0.393558431938702
"164",1,1.56498235027034,0.393618038188359
"165",1,1.56424534998483,0.393664389580278
"166",1,1.56359726681026,0.393698475341476
"167",1,1.56302798533862,0.39372091418189
"168",1,1.56255469610633,0.393730015075695
"169",1,1.56218168889364,0.393725154624846
"170",1,1.56189422744546,0.393707419982786
"171",1,1.56169490638933,0.393676471675426
"172",1,1.56160306246923,0.393630541114092
"173",1,1.56160470610728,0.393570767776306
"174",1,1.5616710054344,0.393499623040753
"175",1,1.56184041867451,0.393413856772197
"176",1,1.56210459760634,0.393314166047318
"177",1,1.56243625359381,0.393202991807225
"178",1,1.5628434465894,0.393079772254116
"179",1,1.56333433307734,0.392943951307645
"180",1,1.56389372159058,0.392796953501884
"181",1,1.56451091038762,0.392640012646755
"182",1,1.56519201807394,0.392472816776566
"183",1,1.56593191620097,0.392296145743147
"184",1,1.5667093960449,0.392112085417947
"185",1,1.56752323836437,0.391921121875363
"186",1,1.56839048403247,0.391722159925157
"187",1,1.56927532536072,0.391518669065777
"188",1,1.57017394341149,0.391311310624786
"189",1,1.57109700940822,0.391099608902835
"190",1,1.57202957560315,0.390885290485269
"191",1,1.57295496061857,0.390670260405589
"192",1,1.57387491399721,0.390454735170944
"193",1,1.57478463697851,0.390239755697343
"194",1,1.57566914979539,0.39002705306582
"195",1,1.57651963789999,0.389817947376121
"196",1,1.57734052485896,0.389612482432446
"197",1,1.57812240709061,0.389411989255538
"198",1,1.57884001713785,0.389219149667763
"199",1,1.57950851173323,0.389033121378017
"200",1,1.58012055182279,0.38885494719758
"201",1,1.58065757013912,0.388686703936567
"202",1,1.58111884719209,0.38852892148179
"203",1,1.58150554191734,0.388381954525082
"204",1,1.58180797992528,0.388246986631981
"205",1,1.5820179920838,0.38812523803204
"206",1,1.58213659347269,0.388016992096661
"207",1,1.58216136852037,0.387922857518073
"208",1,1.58208183930107,0.387844034117442
"209",1,1.58189688238276,0.387780937655815
"210",1,1.58161643987001,0.3877330150685
"211",1,1.58122558818427,0.387701775198816
"212",1,1.58072393040984,0.387687462714988
"213",1,1.58011920196363,0.387689622473167
"214",1,1.57940795449001,0.387708728813274
"215",1,1.57858630192603,0.387745253617281
"216",1,1.57765863914714,0.387798925774901
"217",1,1.57662886823843,0.387869474700933
"218",1,1.57549554443439,0.387957072748272
"219",1,1.57426075911411,0.388061516885964
"220",1,1.57293268725293,0.388182073197595
"221",1,1.57151425461299,0.388318406102384
"222",1,1.57000176396464,0.388470712307837
"223",1,1.56840875550397,0.388637662245869
"224",1,1.56673938508981,0.388818778431794
"225",1,1.5649935148257,0.389013859786836
"226",1,1.56317924029157,0.389221965931105
"227",1,1.56130568433625,0.389442039860765
"228",1,1.55937585832245,0.389673604026306
"229",1,1.55739638070352,0.389915649448159
"230",1,1.55537642061364,0.390167065317646
"231",1,1.55332385864299,0.390426745834452
"232",1,1.55124219776559,0.390694030391116
"233",1,1.54913930491879,0.390967798584159
"234",1,1.54702724651452,0.391246603176476
"235",1,1.54491012966187,0.391529637545429
"236",1,1.5427917457063,0.391816068374786
"237",1,1.54068545246903,0.392104278442726
"238",1,1.53859760565955,0.392393244766564
"239",1,1.53652988971048,0.392682316789378
"240",1,1.53449320774899,0.392970052039647
"241",1,1.53250057147664,0.393254835693616
"242",1,1.53055022553177,0.393536324507672
"243",1,1.52864355598891,0.393813825152126
"244",1,1.52680033172874,0.394085191342116
"245",1,1.52502198681915,0.394349910597311
"246",1,1.52330560901384,0.394607742083351
"247",1,1.521661401752,0.394857335675873
"248",1,1.52009805497717,0.395097513386326
"249",1,1.51861460984703,0.395328014426792
"250",1,1.51721418257534,0.395548072481382
"251",1,1.51590464382537,0.39575665805276
"252",1,1.51468834612837,0.395953211434357
"253",1,1.513561434645,0.396137779180955
"254",1,1.51252869638256,0.396309657746404
"255",1,1.51160023814299,0.396467731777457
"256",1,1.5107644660511,0.396612819441863
"257",1,1.51002340129639,0.396744546201759
"258",1,1.50938406872277,0.39686216531401
"259",1,1.50884259176527,0.396965899174837
"260",1,1.50839422527726,0.397056059173629
"261",1,1.50804103308604,0.397132414255541
"262",1,1.50778197862765,0.397195055259538
"263",1,1.50761145764861,0.397244480858617
"264",1,1.50752587068453,0.397281069650445
"265",1,1.50752647434728,0.397304815915195
"266",1,1.50760804290015,0.39731632380458
"267",1,1.50775880767048,0.397316776059793
"268",1,1.5079830848478,0.397305998759273
"269",1,1.5082756804337,0.397284657473282
"270",1,1.5086261417685,0.397253902783147
"271",1,1.50903100833772,0.397214312600052
"272",1,1.50948708925135,0.397166492085476
"273",1,1.50998705629599,0.397111339533649
"274",1,1.51052219872595,0.397050064209568
"275",1,1.51108834882772,0.396983387509967
"276",1,1.51167903638498,0.396912317735452
"277",1,1.5122847352133,0.396838053229945
"278",1,1.51289925994176,0.39676156705991
"279",1,1.51352044133842,0.396683481989566
"280",1,1.51413806412577,0.396605139275539
"281",1,1.51474181409182,0.396527908959898
"282",1,1.51533079470584,0.396452332874342
"283",1,1.51589719941372,0.396379558609769
"284",1,1.51642910496265,0.396311070446999
"285",1,1.51692446730317,0.396247512667378
"286",1,1.51738287562157,0.396189419408455
"287",1,1.5177895930548,0.396138523489906
"288",1,1.51813328141477,0.396096272237486
"289",1,1.51842378990374,0.396062227021453
"290",1,1.51865220198572,0.396037571483934
"291",1,1.5188054424672,0.396023821813015
"292",1,1.51888400812466,0.396021324687006
"293",1,1.51888770509535,0.396030506797096
"294",1,1.51880891470912,0.396052318231828
"295",1,1.51864258280673,0.396087603522457
"296",1,1.51839042329614,0.396136514088358
"297",1,1.51804973542684,0.396199597522144
"298",1,1.51761314989035,0.396277690648457
"299",1,1.51708274656203,0.396370820802769
"300",1,1.51646613046814,0.396478559752544
"301",1,1.51575166062071,0.396602049485401
"302",1,1.51494112678887,0.396741207279372
"303",1,1.51404234631904,0.396895480258024
"304",1,1.51305338839558,0.397065116625146
"305",1,1.51197253856632,0.397250270922657
"306",1,1.51080500754277,0.397450494026467
"307",1,1.50955562175159,0.397665321796162
"308",1,1.50822444223436,0.397894668940048
"309",1,1.506815130953,0.39813808210634
"310",1,1.50533630291883,0.398394679434046
"311",1,1.50379134208432,0.398663989525144
"312",1,1.50217882366535,0.398945859737594
"313",1,1.50051215691184,0.399238892616476
"314",1,1.49879600913989,0.399542465120119
"315",1,1.49703134183646,0.399856159745739
"316",1,1.49522667679051,0.400178881572189
"317",1,1.49339129052693,0.400509472068106
"318",1,1.49152854968051,0.40084732774399
"319",1,1.48964562074045,0.401191299887669
"320",1,1.48775160161231,0.40154018329122
"321",1,1.48585432090649,0.401892817284782
"322",1,1.48395736263294,0.402248442074177
"323",1,1.48206851273805,0.402605876629505
"324",1,1.48019918242292,0.402963667711016
"325",1,1.47835310336127,0.403320985625233
"326",1,1.47653410959991,0.403676942747241
"327",1,1.47475484418462,0.404029942302451
"328",1,1.47302064145325,0.404379015486913
"329",1,1.47133264014173,0.404723515778351
"330",1,1.4697014086412,0.405062006031564
"331",1,1.46813878176454,0.405392986414597
"332",1,1.46664158793715,0.405716224935517
"333",1,1.46521105385055,0.406031016873502
"334",1,1.46386564062173,0.406335357631012
"335",1,1.46260558598654,0.406628873202078
"336",1,1.46142703596298,0.406911401377531
"337",1,1.46033893628167,0.407181723225237
"338",1,1.45934869386011,0.407438829370758
"339",1,1.45845429666769,0.407682583588803
"340",1,1.45765765780565,0.407912374278506
"341",1,1.4569652780044,0.408127355884038
"342",1,1.45637823587754,0.408327145282925
"343",1,1.45589147477319,0.408511947284878
"344",1,1.45550861215989,0.408681221407416
"345",1,1.45523812313028,0.408834104649221
"346",1,1.45506760997525,0.408971536202947
"347",1,1.45499769441898,0.409093330996737
"348",1,1.45503415239731,0.409198950758842
"349",1,1.45517201275824,0.409288807536493
"350",1,1.4554053407357,0.409363391315566
"351",1,1.45573520641919,0.409422641347961
"352",1,1.45615927640888,0.409466859877138
"353",1,1.45667094596119,0.409496728520671
"354",1,1.45726552082039,0.4095127946721
"355",1,1.45794340658525,0.409515229224375
"356",1,1.45869843247293,0.40950480091844
"357",1,1.45951794982122,0.409482855343927
"358",1,1.46040534513508,0.409449363679975
"359",1,1.46135502402361,0.409405125486991
"360",1,1.46235573896207,0.409351427955991
"361",1,1.46340332653146,0.409288981600245
"362",1,1.46449407354997,0.409218512883523
"363",1,1.46562036952285,0.409141006999097
"364",1,1.46677275994231,0.40905779271344
"365",1,1.46794689963867,0.408969672648541
"366",1,1.46913582555617,0.408877742568099
"367",1,1.47033002711003,0.408783240602538
"368",1,1.47152297976539,0.408687206064824
"369",1,1.47271270076738,0.408590285287233
"370",1,1.47388899430264,0.408493844614001
"371",1,1.47504142783143,0.40839927913658
"372",1,1.47616939042123,0.408307126745733
"373",1,1.47726544494816,0.408218510285852
"374",1,1.4783178675164,0.408134889083018
"375",1,1.47932503113319,0.408056871553604
"376",1,1.48028709688661,0.407984940237168
"377",1,1.48118986050811,0.407920754629741
"378",1,1.48202257624013,0.407865671656036
"379",1,1.48279544780665,0.407819207044759
"380",1,1.48350086543801,0.407782396212481
"381",1,1.48412634464332,0.407756653461316
"382",1,1.48467316823234,0.407742209003073
"383",1,1.4851421926018,0.407739348100966
"384",1,1.48552670909205,0.407748886962525
"385",1,1.48582261660559,0.407771503418331
"386",1,1.48603284365451,0.407807173331506
"387",1,1.48615570974803,0.407856280762327
"388",1,1.48618498251618,0.407919469077768
"389",1,1.48612373202542,0.407996607582255
"390",1,1.48598110205216,0.408087033365854
"391",1,1.4857465193866,0.408191701343148
"392",1,1.48542263821018,0.408310362438709
"393",1,1.48501863826893,0.4084422541968
"394",1,1.48453388482246,0.408587399984952
"395",1,1.48396769995413,0.4087457559212
"396",1,1.483326198071,0.408916706822949
"397",1,1.48261565120026,0.409099539319593
"398",1,1.48183709045579,0.409293969284919
"399",1,1.48099527836045,0.409499344088355
"400",1,1.48009970562938,0.409714603432711
"401",1,1.47915485657904,0.409939076135631
"402",1,1.47816002848493,0.410172426055667
"403",1,1.47712944673074,0.410413112764808
"404",1,1.47606846135228,0.410660351801715
"405",1,1.47497863886708,0.410913574521031
"406",1,1.47386897598533,0.411171560564702
"407",1,1.47274934713946,0.411433015163908
"408",1,1.47162334548359,0.411697240803136
"409",1,1.47049871632919,0.411962957423068
"410",1,1.46938457218022,0.412228892948472
"411",1,1.46828919331729,0.412493787470444
"412",1,1.46721586431757,0.412756858079743
"413",1,1.46617243778724,0.413016877696976
"414",1,1.46516997030903,0.413272394318127
"415",1,1.46421199912576,0.413522560518294
"416",1,1.46330213052643,0.413766489904629
"417",1,1.46245248014748,0.414002627524926
"418",1,1.46166776654843,0.414230056971944
"419",1,1.46094841741792,0.414448201893206
"420",1,1.46030420666406,0.414655721720654
"421",1,1.45974637882723,0.414851190194595
"422",1,1.4592708520513,0.415034479643569
"423",1,1.45887838595215,0.415204947770284
"424",1,1.45858509625137,0.415361003336516
"425",1,1.45838867747047,0.415502363105308
"426",1,1.45828820986753,0.415628751597998
"427",1,1.4582908935148,0.41573920062179
"428",1,1.45839937419726,0.41583318658101
"429",1,1.45861232875563,0.415910537902096
"430",1,1.45893139087848,0.415970872295417
"431",1,1.45935890491748,0.416013793919898
"432",1,1.45989437749537,0.41603921587539
"433",1,1.46053555484072,0.416047134980623
"434",1,1.46128348567596,0.41603738392493
"435",1,1.46213710584806,0.416010042856219
"436",1,1.46309234070486,0.415965438722819
"437",1,1.46414671934791,0.415903819111546
"438",1,1.46530039805502,0.41582524309767
"439",1,1.46654824739219,0.415730252205313
"440",1,1.46788361752444,0.415619581839713
"441",1,1.46930602632086,0.415493445482953
"442",1,1.47081054043102,0.415352492670072
"443",1,1.47238883634084,0.415197672038243
"444",1,1.4740373489592,0.415029583764367
"445",1,1.475754281618,0.414848708996281
"446",1,1.47752901852712,0.414656305508263
"447",1,1.47935100970519,0.414453628790202
"448",1,1.48122165004447,0.414240978278324
"449",1,1.48313557650778,0.414019307292999
"450",1,1.48507541815254,0.413790495204412
"451",1,1.48703836985162,0.413555179807282
"452",1,1.48902317210606,0.413313980796458
"453",1,1.49101837844269,0.413068376122566
"454",1,1.49301346825636,0.412819765292928
"455",1,1.49500598086692,0.412568779186626
"456",1,1.49698738727278,0.412316804580905
"457",1,1.49894722209819,0.412065225416847
"458",1,1.50087807116522,0.411815245105412
"459",1,1.5027784009543,0.411567469078165
"460",1,1.5046382081193,0.411323287067651
"461",1,1.50644412113475,0.411084363833098
"462",1,1.50819950922355,0.410850878964294
"463",1,1.50989802070847,0.410623807837612
"464",1,1.51152792517239,0.410404626612185
"465",1,1.51308617967445,0.410194055805061
"466",1,1.51457055208071,0.409992734897912
"467",1,1.51597464318512,0.409801548277912
"468",1,1.51729188337346,0.4096215401028
"469",1,1.51852132825123,0.409453138148927
"470",1,1.51965969894976,0.409296986158512
"471",1,1.52070123157324,0.409153827516567
"472",1,1.5216447455477,0.409024041411439
"473",1,1.52249436420361,0.4089075248742
"474",1,1.52324266326065,0.408805074431725
"475",1,1.52388955988254,0.408716849020827
"476",1,1.52443923811758,0.408642637796404
"477",1,1.52489064767871,0.408582629997831
"478",1,1.52524272292722,0.408536974246762
"479",1,1.52549863565238,0.408505433794709
"480",1,1.52566206994977,0.408487666962515
"481",1,1.5257339620653,0.4084835468458
"482",1,1.52571760279976,0.408492677024323
"483",1,1.52561930976997,0.408514397340911
"484",1,1.52544314928629,0.408548171670281
"485",1,1.52519015203757,0.408593715646212
"486",1,1.52486818191226,0.408650124224528
"487",1,1.52448591179194,0.408716351013146
"488",1,1.52404439272439,0.408792012910669
"489",1,1.52355095661387,0.408876147606749
"490",1,1.52301661336399,0.4089674537445
"491",1,1.52244472300725,0.409065238632899
"492",1,1.52183752387587,0.409168886594463
"493",1,1.52120953092379,0.409276719954553
"494",1,1.52057277808896,0.409387246734224
"495",1,1.51992251887863,0.40950037622345
"496",1,1.51926688948608,0.409614855485453
"497",1,1.51862599761504,0.409728504842857
"498",1,1.51800123570771,0.409840741535739
"499",1,1.5173926714237,0.409951013258387
"500",1,1.5168131622321,0.41005768987749
"501",1,1.51627339572119,0.410159313318657
"502",1,1.51577443893337,0.41025535084375
"503",1,1.51532392335582,0.410344491339849
"504",1,1.51493270908615,0.410425313814851
"505",1,1.51460620322358,0.410496798687555
"506",1,1.51434365900271,0.410558566745624
"507",1,1.51415464434867,0.410609316118083
"508",1,1.51405231194738,0.410647440447262
"509",1,1.51402851031277,0.4106732359197
"510",1,1.51408859803032,0.410685882654988
"511",1,1.51424373696345,0.410684032172634
"512",1,1.51449385812632,0.410667315654954
"513",1,1.51483794319236,0.41063548931756
"514",1,1.51528131875102,0.410587845607217
"515",1,1.51582754630822,0.410523768601628
"516",1,1.5164744065552,0.410443218446672
"517",1,1.5172220715295,0.410346002033085
"518",1,1.51807524616896,0.410231584931931
"519",1,1.51903160150541,0.410100072401701
"520",1,1.52008264479991,0.409952115122693
"521",1,1.52123539438981,0.409787135711213
"522",1,1.52248754121408,0.409605308204707
"523",1,1.52383082351562,0.409407395078178
"524",1,1.52526431027563,0.40919356790528
"525",1,1.52678724306144,0.408964024030178
"526",1,1.5283939444275,0.408719357989435
"527",1,1.5300774833484,0.408460443298597
"528",1,1.53183550915614,0.408187689960275
"529",1,1.53366245210702,0.407901909343595
"530",1,1.53554957920987,0.407604103002138
"531",1,1.53749105421835,0.407295163708545
"532",1,1.53948563020457,0.40697551508026
"533",1,1.54152289686601,0.406646440761073
"534",1,1.54359176630968,0.406309385512605
"535",1,1.54569160393631,0.40596481625647
"536",1,1.54781366880657,0.405613917956522
"537",1,1.54994442662439,0.405258336927255
"538",1,1.55208108985211,0.404898821556012
"539",1,1.55422222179923,0.404536009877595
"540",1,1.55635017982369,0.40417191888902
"541",1,1.55845105744658,0.403808348212842
"542",1,1.56053338280972,0.403445087393412
"543",1,1.56258615560326,0.403083490926235
"544",1,1.56459260108729,0.402725558649699
"545",1,1.56655053808565,0.402372028889691
"546",1,1.56845704604833,0.402023682507026
"547",1,1.57030144183842,0.401681848424142
"548",1,1.57207414605525,0.401347997290717
"549",1,1.57377385909043,0.40102270391967
"550",1,1.57539384064505,0.400707072625479
"551",1,1.57692260107321,0.400402477405927
"552",1,1.57835856541474,0.400109528411531
"553",1,1.57970584980669,0.399828288841131
"554",1,1.58094836258671,0.399560464476111
"555",1,1.58208408124798,0.399306585152776
"556",1,1.58311757776564,0.399066599448918
"557",1,1.58404273409985,0.398841331420795
"558",1,1.58485348417641,0.39863158848101
"559",1,1.58555209083598,0.39843739995494
"560",1,1.58613911782475,0.398258954342212
"561",1,1.58661072890945,0.398096763676514
"562",1,1.58696709475261,0.397950938661352
"563",1,1.58721414652574,0.397821070948023
"564",1,1.58735229106119,0.397707150748362
"565",1,1.58737612537369,0.397609684722591
"566",1,1.58729764944414,0.397527595909031
"567",1,1.58711923029156,0.397460656215242
"568",1,1.58683902133688,0.397408933855621
"569",1,1.58646359106535,0.397371761740779
"570",1,1.58600076774595,0.397348297684325
"571",1,1.58545240497882,0.397338251566743
"572",1,1.58482412207244,0.397340822875366
"573",1,1.58412417291453,0.397355092807636
"574",1,1.58335991361726,0.397380052697852
"575",1,1.58253420714915,0.397415206982149
"576",1,1.5816548937898,0.397459478420552
"577",1,1.58073384311459,0.397511537660783
"578",1,1.57977487037395,0.397570643841858
"579",1,1.57878234781066,0.397635918603773
"580",1,1.57777020283523,0.397705768063355
"581",1,1.57674475497702,0.397779213482366
"582",1,1.57570796232785,0.397855611548871
"583",1,1.57467234674873,0.397933409932643
"584",1,1.57365210245694,0.398010864189812
"585",1,1.5726451638169,0.39808764529875
"586",1,1.57165471253394,0.398162930231184
"587",1,1.57070243329844,0.398234395420055
"588",1,1.56979059308598,0.398301389269998
"589",1,1.56891708248053,0.398363591533302
"590",1,1.56809394883281,0.398419488417293
"591",1,1.56733172471763,0.398467668999618
"592",1,1.5666304044444,0.398507743295865
"593",1,1.56599509404693,0.398538718491842
"594",1,1.56543566862594,0.398559334817504
"595",1,1.56495604523473,0.398568800436522
"596",1,1.5645535415331,0.398567020093341
"597",1,1.56423488405789,0.398553056385137
"598",1,1.56401257640524,0.398525484253711
"599",1,1.56387555045352,0.398484995771048
"600",1,1.56382733089575,0.398431057515147
"601",1,1.56387711172976,0.398362629982178
"602",1,1.56402237349515,0.398279708701067
"603",1,1.56425947579101,0.398182449641831
"604",1,1.56459195332333,0.398070422548424
"605",1,1.5650203783402,0.397943491068577
"606",1,1.56554020584508,0.397801967769378
"607",1,1.56614877874546,0.397646110612792
"608",1,1.56684884889159,0.397475684331117
"609",1,1.56763579865535,0.397291177747465
"610",1,1.56849835742698,0.397093660101825
"611",1,1.56944189078451,0.396882858328942
"612",1,1.57046198943004,0.396659244073003
"613",1,1.57154820238208,0.39642394375857
"614",1,1.57269764914656,0.396177451403525
"615",1,1.57390766445665,0.395920273786518
"616",1,1.57517095508363,0.395653252567017
"617",1,1.57647866965771,0.395377610294849
"618",1,1.57782686390229,0.39509399572078
"619",1,1.57920874552465,0.39480346511366
"620",1,1.58061435552141,0.39450720434788
"621",1,1.582036980934,0.394206288819356
"622",1,1.58347448869155,0.39390127410941
"623",1,1.58491575572948,0.393593583849078
"624",1,1.58634926369251,0.393284778374703
"625",1,1.58777390314189,0.392975406333035
"626",1,1.58918092744713,0.392666681049496
"627",1,1.59055690973046,0.39236027968599
"628",1,1.59189915677743,0.392056950165093
"629",1,1.59320656177598,0.391757302902021
"630",1,1.59446239357671,0.391463276236439
"631",1,1.59565348431934,0.391176592738062
"632",1,1.5967897294352,0.390896874531896
"633",1,1.59786058590865,0.390625410707568
"634",1,1.59885081286123,0.39036402255001
"635",1,1.5997598367975,0.390113248476318
"636",1,1.60058631989874,0.389873658927076
"637",1,1.60132092130899,0.389646416500823
"638",1,1.60195679622134,0.38943264016329
"639",1,1.60249444684044,0.389232662383918
"640",1,1.60292968859886,0.389047244424537
"641",1,1.6032531853511,0.388877491209569
"642",1,1.60346590834615,0.388723655106381
"643",1,1.60357448775597,0.388585451478968
"644",1,1.60356524730578,0.388464265760722
"645",1,1.60343871209726,0.388360293337355
"646",1,1.60320196517483,0.388273121631562
"647",1,1.60285153297745,0.388203210803025
"648",1,1.60238423807245,0.388150974142933
"649",1,1.60180457936828,0.388116135351599
"650",1,1.60111635777847,0.388098407560624
"651",1,1.60031836360511,0.388097944120231
"652",1,1.59941348212043,0.388114455568227
"653",1,1.59840989105527,0.388147207502074
"654",1,1.59731025233729,0.388195856114499
"655",1,1.59611190916149,0.388260518233217
"656",1,1.59482859080396,0.388339829464113
"657",1,1.59346447988096,0.388433297565333
"658",1,1.59201985368824,0.38854067673333
"659",1,1.59050321693461,0.388660992089435
"660",1,1.5889239497526,0.38879314507766
"661",1,1.58728527389151,0.388936635589617
"662",1,1.58559427339747,0.389090394475939
"663",1,1.58386044858627,0.389253287505842
"664",1,1.58209189267069,0.389424157912858
"665",1,1.58029230201959,0.389602344754959
